DATE,SERIES,OPEN,HIGH,LOW,PREV. CLOSE,LTP,CLOSE,VWAP,52W H,52W L,VOLUME,VALUE,NO. OF  TRADES
26-Dec-25,EQ,"3,313.10","3,320.00","3,271.80","3,319.00","3,276.80","3,280.00","3,287.91","4,322.95","2,866.60",1176664,"3,86,87,59,940.60",89363
24-Dec-25,EQ,"3,304.10","3,327.10","3,296.10","3,310.00","3,313.10","3,319.00","3,312.41","4,322.95","2,866.60",1367708,"4,53,04,13,590.90",84873
23-Dec-25,EQ,"3,319.90","3,319.90","3,293.50","3,324.90","3,305.10","3,310.00","3,304.76","4,322.95","2,866.60",2365420,"7,81,71,55,849.90",139216
22-Dec-25,EQ,"3,310.00","3,328.60","3,291.00","3,282.00","3,324.90","3,324.90","3,314.14","4,322.95","2,866.60",2632816,"8,72,55,23,457.10",101733
19-Dec-25,EQ,"3,299.00","3,317.90","3,278.80","3,280.80","3,285.00","3,282.00","3,295.00","4,475.00","2,866.60",3902511,"12,85,87,80,664.30",122711
18-Dec-25,EQ,"3,228.00","3,287.80","3,221.00","3,217.80","3,281.20","3,280.80","3,260.45","4,475.00","2,866.60",2307422,"7,52,32,25,819.80",166551
17-Dec-25,EQ,"3,200.50","3,236.90","3,200.50","3,205.10","3,217.80","3,217.80","3,218.60","4,475.00","2,866.60",1376350,"4,42,99,15,958.70",88357
16-Dec-25,EQ,"3,220.00","3,220.00","3,191.10","3,230.20","3,206.60","3,205.10","3,204.68","4,475.00","2,866.60",1734623,"5,55,89,13,487.80",97265
15-Dec-25,EQ,"3,211.10","3,238.20","3,197.30","3,220.50","3,227.00","3,230.20","3,220.97","4,475.00","2,866.60",1562190,"5,03,17,66,680.70",107289
12-Dec-25,EQ,"3,197.70","3,223.00","3,185.70","3,191.90","3,220.10","3,220.50","3,209.12","4,494.90","2,866.60",1146554,"3,67,94,24,706.90",83968
11-Dec-25,EQ,"3,205.00","3,208.40","3,153.10","3,189.20","3,193.90","3,191.90","3,184.35","4,494.90","2,866.60",1914362,"6,09,59,95,407.30",100793
10-Dec-25,EQ,"3,225.00","3,225.00","3,178.10","3,208.30","3,185.00","3,189.20","3,191.56","4,494.90","2,866.60",1386849,"4,42,62,07,513.50",82261
09-Dec-25,EQ,"3,230.00","3,233.70","3,181.20","3,236.50","3,208.00","3,208.30","3,201.08","4,494.90","2,866.60",2734893,"8,75,46,08,897.60",138787
08-Dec-25,EQ,"3,243.00","3,259.90","3,208.60","3,238.20","3,237.90","3,236.50","3,236.92","4,494.90","2,866.60",2544725,"8,23,70,58,645.90",121186
05-Dec-25,EQ,"3,230.00","3,271.60","3,222.40","3,229.20","3,241.00","3,238.20","3,246.03","4,494.90","2,866.60",5244013,"17,02,22,14,888.30",178219
04-Dec-25,EQ,"3,194.00","3,250.00","3,187.40","3,180.00","3,227.00","3,229.20","3,231.21","4,494.90","2,866.60",5025905,"16,23,97,49,623.20",185585
03-Dec-25,EQ,"3,140.00","3,211.90","3,139.00","3,135.70","3,180.00","3,180.00","3,185.48","4,494.90","2,866.60",3952112,"12,58,93,78,283.40",192454
02-Dec-25,EQ,"3,131.00","3,144.00","3,120.40","3,133.40","3,137.50","3,135.70","3,133.36","4,494.90","2,866.60",2512003,"7,87,10,11,640.60",127701
01-Dec-25,EQ,"3,137.90","3,154.00","3,122.20","3,137.50","3,138.00","3,133.40","3,133.29","4,494.90","2,866.60",1747647,"5,47,58,78,282.20",130698
28-Nov-25,EQ,"3,140.00","3,147.30","3,125.00","3,136.60","3,135.90","3,137.50","3,137.82","4,494.90","2,866.60",1616690,"5,07,28,88,841.30",79463
27-Nov-25,EQ,"3,180.00","3,180.00","3,125.00","3,162.90","3,134.00","3,136.60","3,142.97","4,494.90","2,866.60",2836233,"8,91,41,92,099.10",171374
26-Nov-25,EQ,"3,118.80","3,178.00","3,117.00","3,119.20","3,162.90","3,162.90","3,157.95","4,494.90","2,866.60",2508527,"7,92,18,09,747.00",112405
25-Nov-25,EQ,"3,145.30","3,149.80","3,115.00","3,141.20","3,115.70","3,119.20","3,127.55","4,494.90","2,866.60",2737920,"8,56,29,68,101.70",144573
24-Nov-25,EQ,"3,158.00","3,178.90","3,131.00","3,150.60","3,134.00","3,141.20","3,151.71","4,494.90","2,866.60",6703764,"21,12,83,17,183.50",176937
21-Nov-25,EQ,"3,144.80","3,170.00","3,135.20","3,144.80","3,150.00","3,150.60","3,153.22","4,494.90","2,866.60",4177037,"13,17,11,33,172.80",136571
20-Nov-25,EQ,"3,148.00","3,164.50","3,138.10","3,147.70","3,149.80","3,144.80","3,152.05","4,494.90","2,866.60",2700767,"8,51,29,40,687.70",113822
19-Nov-25,EQ,"3,097.00","3,155.00","3,083.50","3,087.10","3,147.00","3,147.70","3,136.67","4,494.90","2,866.60",3151053,"9,88,38,20,509.80",160625
18-Nov-25,EQ,"3,102.00","3,105.00","3,078.00","3,102.20","3,080.10","3,087.10","3,090.92","4,494.90","2,866.60",2548350,"7,87,67,55,648.90",110903
17-Nov-25,EQ,"3,106.00","3,123.50","3,086.60","3,106.00","3,100.00","3,102.20","3,099.87","4,494.90","2,866.60",2232853,"6,92,15,46,326.90",96155
14-Nov-25,EQ,"3,090.00","3,113.10","3,077.30","3,105.70","3,112.00","3,106.00","3,095.35","4,494.90","2,866.60",2210794,"6,84,31,77,119.90",105008
13-Nov-25,EQ,"3,131.80","3,131.90","3,102.00","3,131.80","3,104.80","3,105.70","3,113.07","4,494.90","2,866.60",1740435,"5,41,80,91,012.50",120845
12-Nov-25,EQ,"3,060.00","3,136.40","3,057.10","3,047.00","3,125.10","3,131.80","3,114.78","4,494.90","2,866.60",4460315,"13,89,29,02,410.20",175446
11-Nov-25,EQ,"3,045.00","3,055.70","3,018.00","3,025.20","3,049.00","3,047.00","3,037.03","4,494.90","2,866.60",2806868,"8,52,45,41,738.50",112361
10-Nov-25,EQ,"2,993.00","3,047.90","2,992.00","2,991.80","3,025.00","3,025.20","3,022.51","4,494.90","2,866.60",1556656,"4,70,50,08,219.70",78119
07-Nov-25,EQ,"3,001.00","3,004.00","2,960.50","3,010.90","2,993.50","2,991.80","2,979.65","4,494.90","2,866.60",1830520,"5,45,43,08,584.30",106949
06-Nov-25,EQ,"2,990.10","3,024.00","2,990.00","2,990.20","3,010.00","3,010.90","3,010.50","4,494.90","2,866.60",2542721,"7,65,48,60,638.80",200775
04-Nov-25,EQ,"3,019.60","3,029.30","2,976.00","3,016.80","2,987.70","2,990.20","2,992.11","4,494.90","2,866.60",2670720,"7,99,10,78,689.60",168525
03-Nov-25,EQ,"3,046.90","3,058.00","3,010.00","3,058.00","3,019.50","3,016.80","3,024.83","4,494.90","2,866.60",2194877,"6,63,91,24,030.70",101452
31-Oct-25,EQ,"3,035.00","3,067.40","3,025.10","3,035.30","3,060.00","3,058.00","3,055.61","4,494.90","2,866.60",1868085,"5,70,81,36,334.30",81376
30-Oct-25,EQ,"3,049.10","3,063.80","3,032.80","3,057.60","3,035.50","3,035.30","3,039.99","4,494.90","2,866.60",2241536,"6,81,42,45,032.00",115244
29-Oct-25,EQ,"3,057.90","3,076.00","3,046.10","3,057.90","3,060.00","3,057.60","3,061.14","4,494.90","2,866.60",2895420,"8,86,32,86,092.50",116138
28-Oct-25,EQ,"3,076.00","3,090.20","3,040.20","3,084.90","3,059.80","3,057.90","3,059.27","4,494.90","2,866.60",3470737,"10,61,79,38,168.30",140326
27-Oct-25,EQ,"3,066.50","3,094.20","3,060.20","3,063.20","3,083.00","3,084.90","3,083.94","4,494.90","2,866.60",1946312,"6,00,23,14,206.60",85517
24-Oct-25,EQ,"3,080.00","3,090.00","3,058.30","3,073.20","3,060.60","3,063.20","3,073.62","4,494.90","2,866.60",2684318,"8,25,05,73,087.80",187127
23-Oct-25,EQ,"3,055.00","3,098.00","3,036.10","3,006.70","3,070.00","3,073.20","3,075.63","4,494.90","2,866.60",5564758,"17,11,51,35,296.00",290229
21-Oct-25,EQ,"3,031.10","3,031.80","2,996.00","3,015.20","3,000.00","3,006.70","3,013.14","4,494.90","2,866.60",310644,"93,60,15,414.70",29319
20-Oct-25,EQ,"2,985.50","3,023.00","2,978.50","2,962.20","3,016.30","3,015.20","3,007.54","4,494.90","2,866.60",3133039,"9,42,27,54,243.30",163532
17-Oct-25,EQ,"2,970.00","2,988.80","2,955.40","2,970.70","2,963.00","2,962.20","2,967.59","4,494.90","2,866.60",4374683,"12,98,22,48,748.30",165312
16-Oct-25,EQ,"2,969.90","2,975.00","2,943.10","2,969.80","2,971.80","2,970.70","2,961.98","4,494.90","2,866.60",3251495,"9,63,08,75,594.50",197293
15-Oct-25,EQ,"2,971.00","2,979.70","2,951.00","2,960.30","2,970.00","2,969.80","2,967.01","4,494.90","2,866.60",4282226,"12,70,53,86,117.20",146773
14-Oct-25,EQ,"3,021.00","3,027.20","2,955.50","3,007.20","2,960.00","2,960.30","2,976.34","4,494.90","2,866.60",3611416,"10,74,87,94,587.50",183673
13-Oct-25,EQ,"3,027.00","3,035.50","2,998.20","3,028.30","3,006.00","3,007.20","3,011.37","4,494.90","2,866.60",2866865,"8,63,31,80,149.10",169572
10-Oct-25,EQ,"3,050.00","3,070.00","3,006.90","3,061.70","3,028.00","3,028.30","3,032.16","4,494.90","2,866.60",8817365,"26,73,56,29,672.60",244153
09-Oct-25,EQ,"3,034.00","3,066.00","3,020.00","3,027.20","3,060.20","3,061.70","3,046.36","4,494.90","2,866.60",3211304,"9,78,27,98,225.60",133703
08-Oct-25,EQ,"2,975.00","3,043.00","2,968.00","2,973.70","3,031.50","3,027.20","3,024.78","4,494.90","2,866.60",4121889,"12,46,78,11,108.50",154336
07-Oct-25,EQ,"2,995.00","3,004.50","2,955.50","2,988.40","2,975.00","2,973.70","2,971.70","4,494.90","2,866.60",3062943,"9,10,21,39,525.60",141987
06-Oct-25,EQ,"2,902.00","2,993.60","2,895.60","2,901.90","2,988.00","2,988.40","2,959.88","4,494.90","2,866.60",2112774,"6,25,35,56,716.30",100920
03-Oct-25,EQ,"2,924.00","2,924.00","2,891.10","2,914.20","2,903.00","2,901.90","2,902.27","4,494.90","2,866.60",2899519,"8,41,51,75,156.20",156466
01-Oct-25,EQ,"2,891.00","2,924.80","2,866.60","2,888.40","2,915.10","2,914.20","2,897.26","4,494.90","2,866.60",1952902,"5,65,80,70,903.00",124217
30-Sep-25,EQ,"2,911.00","2,915.30","2,885.10","2,896.10","2,891.00","2,888.40","2,895.89","4,494.90","2,885.10",2253458,"6,52,57,55,380.40",201510
29-Sep-25,EQ,"2,916.00","2,929.30","2,894.00","2,899.10","2,904.30","2,896.10","2,904.37","4,494.90","2,891.30",3110035,"9,03,26,90,025.70",179197
26-Sep-25,EQ,"2,941.00","2,954.80","2,891.30","2,957.40","2,905.40","2,899.10","2,915.19","4,494.90","2,891.30",3934636,"11,47,02,04,570.00",390339
25-Sep-25,EQ,"3,022.00","3,029.60","2,951.00","3,035.40","2,958.00","2,957.40","2,977.56","4,494.90","2,951.00",4974361,"14,81,14,52,426.90",418858
24-Sep-25,EQ,"3,050.00","3,057.00","3,033.00","3,062.40","3,036.80","3,035.40","3,044.04","4,494.90","2,991.60",1625714,"4,94,87,46,206.60",101133
23-Sep-25,EQ,"3,070.00","3,080.70","3,052.00","3,073.80","3,065.00","3,062.40","3,063.85","4,494.90","2,991.60",3177741,"9,73,61,21,756.20",141198
22-Sep-25,EQ,"3,095.00","3,106.90","3,065.00","3,169.20","3,075.50","3,073.80","3,082.86","4,494.90","2,991.60",3634901,"11,20,58,89,441.10",321272
19-Sep-25,EQ,"3,170.00","3,180.50","3,144.00","3,176.70","3,171.00","3,169.20","3,163.36","4,546.05","2,991.60",4901694,"15,50,58,26,514.10",109280
18-Sep-25,EQ,"3,185.00","3,203.00","3,161.40","3,172.80","3,177.00","3,176.70","3,179.00","4,546.05","2,991.60",2633138,"8,37,07,38,058.40",147801
17-Sep-25,EQ,"3,152.00","3,182.40","3,142.40","3,145.70","3,175.00","3,172.80","3,170.19","4,546.05","2,991.60",2418271,"7,66,63,88,043.20",100973
16-Sep-25,EQ,"3,128.00","3,150.00","3,109.10","3,111.90","3,147.90","3,145.70","3,132.70","4,546.05","2,991.60",2573429,"8,06,17,82,019.30",96675
15-Sep-25,EQ,"3,134.00","3,134.00","3,096.00","3,133.40","3,112.50","3,111.90","3,108.20","4,546.05","2,991.60",1732539,"5,38,50,83,002.30",145801
12-Sep-25,EQ,"3,144.00","3,148.70","3,121.00","3,124.20","3,133.00","3,133.40","3,134.12","4,549.35","2,991.60",1447167,"4,53,55,89,799.80",103589
11-Sep-25,EQ,"3,139.00","3,139.00","3,110.10","3,110.00","3,125.20","3,124.20","3,121.51","4,549.35","2,991.60",2263446,"7,06,53,62,076.90",126730
10-Sep-25,EQ,"3,056.40","3,122.70","3,053.40","3,049.40","3,110.00","3,110.00","3,104.63","4,549.35","2,991.60",2079428,"6,45,58,61,143.70",127545
09-Sep-25,EQ,"3,032.10","3,060.00","3,030.80","3,019.00","3,052.00","3,049.40","3,048.62","4,549.35","2,991.60",2489301,"7,58,89,29,067.90",164479
08-Sep-25,EQ,"3,050.00","3,064.90","3,016.00","3,048.30","3,023.20","3,019.00","3,028.84","4,549.35","2,991.60",2626187,"7,95,42,91,229.00",112429
05-Sep-25,EQ,"3,097.10","3,103.40","3,028.60","3,095.70","3,048.00","3,048.30","3,052.10","4,588.00","2,991.60",2802055,"8,55,21,62,278.60",203461
04-Sep-25,EQ,"3,116.00","3,118.00","3,090.80","3,097.50","3,095.80","3,095.70","3,101.37","4,588.00","2,991.60",1481391,"4,59,43,43,759.60",104731
03-Sep-25,EQ,"3,129.90","3,141.90","3,088.00","3,111.50","3,100.00","3,097.50","3,102.69","4,588.00","2,991.60",1799774,"5,58,41,47,665.60",106698
02-Sep-25,EQ,"3,121.10","3,155.00","3,103.10","3,112.60","3,112.00","3,111.50","3,125.54","4,588.00","2,991.60",2185229,"6,83,00,18,367.90",154171
01-Sep-25,EQ,"3,090.00","3,131.10","3,090.00","3,084.70","3,111.00","3,112.60","3,118.12","4,588.00","2,991.60",1246862,"3,88,78,60,373.50",85857
29-Aug-25,EQ,"3,093.00","3,115.00","3,077.20","3,093.70","3,083.80","3,084.70","3,093.86","4,592.25","2,991.60",2271789,"7,02,86,04,709.30",109782
28-Aug-25,EQ,"3,145.00","3,146.50","3,086.50","3,157.20","3,098.00","3,093.70","3,110.39","4,592.25","2,991.60",3116051,"9,69,21,21,881.30",204600
26-Aug-25,EQ,"3,129.00","3,162.00","3,120.00","3,140.60","3,157.00","3,157.20","3,152.41","4,592.25","2,991.60",5522097,"17,40,79,35,331.00",173962
25-Aug-25,EQ,"3,087.30","3,152.00","3,077.10","3,054.00","3,142.10","3,140.60","3,133.79","4,592.25","2,991.60",3448370,"10,80,64,64,376.70",200973
22-Aug-25,EQ,"3,086.00","3,095.70","3,050.00","3,102.60","3,054.70","3,054.00","3,068.45","4,592.25","2,991.60",1593791,"4,89,04,62,450.30",82740
21-Aug-25,EQ,"3,130.00","3,130.00","3,083.10","3,098.60","3,100.00","3,102.60","3,107.84","4,592.25","2,991.60",3230726,"10,04,05,86,025.70",119697
20-Aug-25,EQ,"3,010.90","3,103.40","3,010.90","3,016.20","3,094.80","3,098.60","3,078.21","4,592.25","2,991.60",4952358,"15,24,44,01,986.40",190110
19-Aug-25,EQ,"3,011.20","3,025.00","3,011.10","3,011.20","3,018.00","3,016.20","3,016.58","4,592.25","2,991.60",2650784,"7,99,62,91,836.90",119303
18-Aug-25,EQ,"3,046.50","3,049.00","3,003.40","3,022.30","3,013.00","3,011.20","3,015.34","4,592.25","2,991.60",2945609,"8,88,20,05,616.60",137367
14-Aug-25,EQ,"3,034.00","3,055.90","3,019.10","3,036.20","3,022.50","3,022.30","3,032.52","4,592.25","2,991.60",3342174,"10,13,52,12,616.40",194661
13-Aug-25,EQ,"3,036.10","3,044.40","3,028.60","3,035.40","3,035.00","3,036.20","3,037.72","4,592.25","2,991.60",2148166,"6,52,55,33,464.30",117340
12-Aug-25,EQ,"3,041.00","3,096.40","3,026.90","3,040.80","3,039.80","3,035.40","3,057.38","4,592.25","2,991.60",3358232,"10,26,73,95,734.80",165565
11-Aug-25,EQ,"3,036.40","3,049.90","3,021.30","3,036.40","3,042.00","3,040.80","3,040.50","4,592.25","2,991.60",1884215,"5,72,89,58,255.60",132617
08-Aug-25,EQ,"3,048.10","3,059.80","3,025.00","3,047.00","3,031.90","3,036.40","3,043.58","4,592.25","2,991.60",2762140,"8,40,68,05,181.00",119961
07-Aug-25,EQ,"3,016.00","3,051.60","3,010.90","3,032.30","3,049.10","3,047.00","3,032.09","4,592.25","2,991.60",2543076,"7,71,08,29,083.30",138156
06-Aug-25,EQ,"3,063.00","3,066.80","3,026.00","3,063.90","3,031.60","3,032.30","3,037.10","4,592.25","2,991.60",1487081,"4,51,64,12,670.50",109992
05-Aug-25,EQ,"3,074.40","3,077.50","3,042.00","3,074.40","3,060.00","3,063.90","3,057.96","4,592.25","2,991.60",1927996,"5,89,57,39,286.30",118848
04-Aug-25,EQ,"3,009.10","3,079.40","2,991.60","3,003.00","3,078.70","3,074.40","3,046.24","4,592.25","2,991.60",2519252,"7,67,42,44,863.50",154005
01-Aug-25,EQ,"3,029.90","3,036.80","3,000.00","3,036.80","3,001.10","3,003.00","3,013.79","4,592.25","3,000.00",2053847,"6,18,98,63,144.50",154119
31-Jul-25,EQ,"3,041.70","3,059.80","3,015.00","3,053.60","3,033.20","3,036.80","3,034.36","4,592.25","3,015.00",2968371,"9,00,71,05,954.30",199367
30-Jul-25,EQ,"3,060.00","3,069.00","3,047.20","3,056.00","3,052.10","3,053.60","3,058.58","4,592.25","3,041.20",2880121,"8,80,90,78,906.80",127490
29-Jul-25,EQ,"3,060.00","3,074.00","3,041.20","3,079.30","3,057.00","3,056.00","3,056.04","4,592.25","3,041.20",4785312,"14,62,40,90,930.70",247039
28-Jul-25,EQ,"3,110.00","3,118.00","3,069.90","3,135.80","3,085.80","3,079.30","3,092.56","4,592.25","3,056.05",3374473,"10,43,57,52,450.00",273133
25-Jul-25,EQ,"3,140.00","3,156.90","3,125.60","3,148.00","3,140.00","3,135.80","3,140.77","4,592.25","3,056.05",2568917,"8,06,83,75,805.90",105704
24-Jul-25,EQ,"3,165.10","3,173.70","3,140.00","3,179.10","3,144.90","3,148.00","3,155.37","4,592.25","3,056.05",2934778,"9,26,03,12,011.30",102612
23-Jul-25,EQ,"3,159.60","3,182.00","3,157.60","3,159.60","3,175.00","3,179.10","3,169.59","4,592.25","3,056.05",1922875,"6,09,47,30,938.80",96628
22-Jul-25,EQ,"3,159.60","3,180.10","3,154.60","3,158.20","3,164.70","3,159.60","3,163.54","4,592.25","3,056.05",3198036,"10,11,71,07,299.10",138279
21-Jul-25,EQ,"3,190.00","3,197.60","3,152.00","3,189.90","3,158.90","3,158.20","3,162.44","4,592.25","3,056.05",3844346,"12,15,75,19,336.90",195683
18-Jul-25,EQ,"3,225.00","3,228.80","3,187.00","3,209.20","3,189.60","3,189.90","3,201.13","4,592.25","3,056.05",3432645,"10,98,83,48,160.40",195464
17-Jul-25,EQ,"3,224.10","3,242.00","3,204.10","3,233.10","3,207.70","3,209.20","3,220.48","4,592.25","3,056.05",2947640,"9,49,28,07,475.50",157207
16-Jul-25,EQ,"3,227.00","3,244.90","3,220.60","3,252.30","3,230.90","3,233.10","3,235.91","4,592.25","3,056.05",2540733,"8,22,15,86,412.60",172998
15-Jul-25,EQ,"3,206.00","3,259.40","3,206.00","3,222.70","3,252.00","3,252.30","3,243.32","4,592.25","3,056.05",2590889,"8,40,30,81,368.10",171257
14-Jul-25,EQ,"3,266.00","3,272.00","3,200.00","3,266.00","3,227.50","3,222.70","3,224.72","4,592.25","3,056.05",3924009,"12,65,38,11,861.80",396894
11-Jul-25,EQ,"3,299.90","3,335.00","3,261.10","3,382.00","3,264.50","3,266.00","3,295.45","4,592.25","3,056.05",7635550,"25,16,25,51,686.40",552284
10-Jul-25,EQ,"3,380.00","3,399.00","3,356.00","3,383.80","3,395.00","3,382.00","3,379.02","4,592.25","3,056.05",3035012,"10,25,53,61,029.90",176792
09-Jul-25,EQ,"3,410.00","3,414.00","3,367.00","3,406.20","3,386.00","3,383.80","3,387.16","4,592.25","3,056.05",2034938,"6,89,26,61,354.30",191376
08-Jul-25,EQ,"3,405.00","3,425.00","3,393.40","3,411.70","3,406.00","3,406.20","3,407.01","4,592.25","3,056.05",2325242,"7,92,21,16,743.70",178045
07-Jul-25,EQ,"3,418.30","3,426.10","3,408.40","3,419.80","3,410.60","3,411.70","3,417.70","4,592.25","3,056.05",1639174,"5,60,22,06,127.80",73810
04-Jul-25,EQ,"3,408.00","3,427.00","3,390.10","3,400.80","3,420.00","3,419.80","3,413.91","4,592.25","3,056.05",1109320,"3,78,71,17,009.90",87593
03-Jul-25,EQ,"3,430.00","3,435.30","3,397.60","3,423.30","3,400.00","3,400.80","3,414.55","4,592.25","3,056.05",2531870,"8,64,52,07,975.40",131370
02-Jul-25,EQ,"3,487.20","3,489.90","3,420.00","3,429.70","3,423.50","3,423.30","3,445.44","4,592.25","3,056.05",3090585,"10,64,84,36,048.10",111947
01-Jul-25,EQ,"3,455.00","3,485.00","3,413.50","3,462.00","3,430.00","3,429.70","3,439.04","4,592.25","3,056.05",2375183,"8,16,83,54,151.00",125874
30-Jun-25,EQ,"3,439.90","3,464.90","3,430.00","3,441.10","3,460.00","3,462.00","3,452.05","4,592.25","3,056.05",1468351,"5,06,88,27,379.20",130938
27-Jun-25,EQ,"3,455.00","3,466.40","3,431.00","3,441.80","3,445.00","3,441.10","3,445.16","4,592.25","3,056.05",1778433,"6,12,69,78,962.50",122369
26-Jun-25,EQ,"3,444.80","3,451.40","3,415.30","3,444.80","3,443.00","3,441.80","3,437.70","4,592.25","3,056.05",2879106,"9,89,75,01,153.90",143687
25-Jun-25,EQ,"3,407.30","3,450.00","3,400.00","3,390.40","3,443.00","3,444.80","3,422.33","4,592.25","3,056.05",1757699,"6,01,54,21,913.00",101280
24-Jun-25,EQ,"3,434.60","3,442.10","3,382.00","3,393.60","3,392.00","3,390.40","3,408.47","4,592.25","3,056.05",3403048,"11,59,91,75,864.40",178183
23-Jun-25,EQ,"3,415.00","3,425.00","3,370.00","3,435.70","3,392.00","3,393.60","3,392.20","4,592.25","3,056.05",3123421,"10,59,52,71,627.80",153401
20-Jun-25,EQ,"3,425.00","3,446.30","3,410.90","3,424.00","3,429.10","3,435.70","3,432.16","4,592.25","3,056.05",2351248,"8,06,98,55,528.70",100374
19-Jun-25,EQ,"3,450.00","3,451.00","3,413.00","3,451.40","3,420.00","3,424.00","3,426.54","4,592.25","3,056.05",2672768,"9,15,83,51,862.50",125292
18-Jun-25,EQ,"3,519.10","3,538.00","3,443.10","3,515.30","3,455.00","3,451.40","3,483.78","4,592.25","3,056.05",2696327,"9,39,33,97,237.60",103359
17-Jun-25,EQ,"3,510.00","3,520.00","3,488.10","3,496.30","3,512.00","3,515.30","3,511.25","4,592.25","3,056.05",2111940,"7,41,55,51,942.20",145498
16-Jun-25,EQ,"3,440.00","3,509.00","3,426.20","3,445.70","3,496.20","3,496.30","3,493.01","4,592.25","3,056.05",1934088,"6,75,57,88,711.20",109847
13-Jun-25,EQ,"3,393.20","3,450.50","3,393.20","3,434.20","3,447.40","3,445.70","3,436.18","4,592.25","3,056.05",2178493,"7,48,56,89,915.90",140820
12-Jun-25,EQ,"3,471.90","3,474.70","3,423.20","3,471.90","3,432.00","3,434.20","3,447.13","4,592.25","3,056.05",4060134,"13,99,57,94,452.10",164333
11-Jun-25,EQ,"3,470.00","3,489.00","3,449.10","3,462.90","3,470.80","3,471.90","3,471.90","4,592.25","3,056.05",2847013,"9,88,45,49,517.90",163525
10-Jun-25,EQ,"3,440.00","3,485.80","3,423.20","3,421.90","3,461.90","3,462.90","3,462.61","4,592.25","3,056.05",2419874,"8,37,90,90,971.30",109195
09-Jun-25,EQ,"3,400.00","3,434.00","3,390.90","3,384.20","3,423.00","3,421.90","3,420.68","4,592.25","3,056.05",1718678,"5,87,90,53,289.40",73412
06-Jun-25,EQ,"3,371.10","3,390.90","3,358.70","3,371.10","3,388.00","3,384.20","3,376.59","4,592.25","3,056.05",2070390,"6,99,08,55,288.40",94941
05-Jun-25,EQ,"3,409.00","3,409.00","3,363.70","3,380.90","3,374.00","3,371.10","3,380.39","4,592.25","3,056.05",3584683,"12,11,76,23,680.00",129913
04-Jun-25,EQ,"3,389.00","3,394.80","3,370.00","3,405.20","3,381.00","3,380.90","3,382.86","4,592.25","3,056.05",2544807,"8,60,87,17,239.60",185107
03-Jun-25,EQ,"3,446.00","3,473.50","3,400.50","3,449.80","3,411.40","3,405.20","3,418.44","4,592.25","3,056.05",2848125,"9,73,61,54,029.80",195278
02-Jun-25,EQ,"3,450.00","3,460.00","3,418.60","3,463.40","3,445.80","3,449.80","3,441.46","4,592.25","3,056.05",1877585,"6,46,16,35,240.30",105414
30-May-25,EQ,"3,490.00","3,506.70","3,453.10","3,498.10","3,460.00","3,463.40","3,473.80","4,592.25","3,056.05",3404365,"11,82,60,74,213.60",104081
29-May-25,EQ,"3,504.70","3,532.50","3,486.50","3,497.70","3,494.00","3,498.10","3,500.24","4,592.25","3,056.05",3188072,"11,15,90,21,439.90",146463
